Geneid,Entity,Symbol,0_R1,0_R2,0_R3,6_R1,6_R2,6_R3,12_R1,12_R2,12_R3,18_R1,18_R2,18_R3,Temporal_Class
gene-PA2301,host,gene-PA2301,4.836281906951478,5.043425116919247,5.293304824724492,4.48863636973214,5.529429087511423,5.10594547390058,3.912023005428146,4.770684624465665,4.997212273764115,4.189654742026425,4.983606621708336,4.6913478822291435,early
gene-PA0120,host,gene-PA0120,4.442651256490317,6.35088571671474,6.218600119691729,4.110873864173311,4.820281565605037,3.7612001156935624,3.2188758248682006,3.9889840465642745,4.382026634673881,3.4011973816621555,4.143134726391533,4.007333185232471,early
gene-PA3640,host,dnaE,8.253748343328501,8.343791731996841,8.411610428841172,8.18088094199639,9.16785032035523,9.102532419341877,8.470311205516108,8.702177865629675,8.70930004894499,8.538367426647644,8.773384596776648,8.826441041782578,early
gene-PA0493,host,gene-PA0493,3.4657359027997265,4.290459441148391,5.62040086571715,5.356586274672012,5.8998973535824915,5.84354441703136,5.093750200806762,7.083387847625295,6.744059186311348,4.51085950651685,6.013715156042802,6.406879986069314,middle
gene-PA4480,host,mreC,6.692083742506628,6.7661917146603505,7.065613363597717,7.754052639035757,8.586719254064848,8.210668031162976,7.396948602621014,8.014996894348302,7.599401333415815,7.351158226430694,7.406103381237015,7.956827122090111,early
gene-PA2652,host,gene-PA2652,6.84587987526405,8.006700845440367,7.732807530422021,6.577861357721047,7.884576510596324,7.611842399580417,7.055312843339752,7.126890808898808,6.97914527506881,7.065613363597717,7.300472814267799,7.201170883281678,early
gene-PA0054,host,gene-PA0054,6.068425588244111,6.625392368007956,6.297109319933935,6.089044875446846,6.517671272912275,5.8805329864007,5.641907070938114,6.192362489474872,6.142037405587356,5.746203190540153,5.978885764901122,6.148468295917647,early
gene-PA0652,host,vfr,8.544419177669829,8.507546814364431,8.51057131510735,8.386856689688234,8.731981938347694,8.112527763478637,8.002359546252707,8.544419177669829,8.288534459413917,8.133293861222633,8.393894975071744,8.330863613224745,early
gene-PA4597,host,oprJ,4.882801922586371,5.556828061699537,5.342334251964811,4.605170185988092,5.049856007249537,4.543294782270004,4.204692619390966,4.442651256490317,4.867534450455582,4.143134726391533,4.836281906951478,4.6913478822291435,early
gene-PA3417,host,gene-PA3417,4.532599493153256,6.556778356158042,4.6443908991413725,4.762173934797756,5.541263545158426,3.4339872044851463,3.1354942159291497,3.871201010907891,2.9444389791664403,3.6109179126442243,3.044522437723423,2.833213344056216,early
gene-PA2534,host,gene-PA2534,4.48863636973214,5.730099782973574,5.3981627015177525,4.382026634673881,5.204006687076795,4.3694478524670215,4.110873864173311,4.382026634673881,4.477336814478207,4.5217885770490405,4.61512051684126,4.634728988229636,early
gene-PA0734,host,gene-PA0734,5.147494476813453,5.231108616854587,5.241747015059643,5.594711379601839,6.104793232414985,5.62040086571715,5.017279836814924,5.493061443340548,5.560681631015528,4.8283137373023015,5.187385805840755,5.429345628954441,early
gene-PA3382,host,phnE,2.6390573296152584,3.5553480614894135,2.9444389791664403,2.995732273553991,3.367295829986474,2.8903717578961645,2.6390573296152584,2.8903717578961645,2.5649493574615367,2.772588722239781,2.772588722239781,2.4849066497880004,early
gene-PA4817,host,gene-PA4817,3.970291913552122,4.219507705176107,4.330733340286331,4.605170185988092,4.962844630259907,4.976733742420574,4.564348191467836,4.718498871295094,4.189654742026425,4.59511985013459,4.2626798770413155,4.5217885770490405,middle
gene-PA4306,host,flp,4.2626798770413155,5.049856007249537,4.718498871295094,3.4657359027997265,4.127134385045092,3.6375861597263857,3.4657359027997265,3.258096538021482,3.4965075614664802,3.6109179126442243,3.871201010907891,3.2188758248682006,early
gene-PA2148,host,gene-PA2148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA1682,host,gene-PA1682,5.62040086571715,5.831882477283517,5.924255797414532,5.84354441703136,6.727431724850855,6.419994928147142,5.480638923341991,6.371611847231857,6.246106765481563,5.602118820879701,5.924255797414532,6.226536669287466,early
gene-PA1846,host,cti,6.658011045870748,6.828712071641684,6.80903930604298,7.029972911706386,8.004365564979574,7.564238475170491,6.890609120147166,7.2991214627108,6.993932975223189,6.7357800142423265,7.065613363597717,7.0909098220799835,early
gene-PA3513,host,gene-PA3513,3.871201010907891,4.795790545596741,4.584967478670572,3.091042453358316,4.007333185232471,3.6109179126442243,2.833213344056216,2.70805020110221,3.7612001156935624,3.258096538021482,3.091042453358316,3.4965075614664802,early
gene-PA4609,host,radA,6.682108597449809,7.171656822768514,6.9957661563048505,6.593044534142437,7.300472814267799,6.86484777797086,6.293419278846481,6.732210706467206,6.805722553416985,6.594413459749778,6.815639990074331,7.04141166379481,early
gene-PA4091,host,hpaA,6.921658184151129,7.795646536334594,5.198497031265826,6.1092475827643655,6.963189985870238,4.276666119016055,5.303304908059076,5.583496308781699,5.062595033026967,5.375278407684165,6.0014148779611505,4.77912349311153,early
gene-PA2095,host,gene-PA2095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA4461,host,gene-PA4461,7.7354333524996886,8.112827478751374,7.918264686095274,8.015987811027237,8.832149906002899,8.462314529906248,7.999007213243955,8.428799040653642,8.050384453067021,7.794411205726601,8.060224240440958,8.222285073872717,early
gene-PA1226,host,gene-PA1226,4.927253685157205,5.817111159963204,5.262690188904886,4.727387818712341,5.529429087511423,5.123963979403259,4.290459441148391,5.099866427824199,5.117993812416755,4.672828834461906,5.0689042022202315,4.955827057601261,early
gene-PA5238,host,gene-PA5238,5.43372200355424,5.82600010738045,5.872117789475416,5.332718793265369,6.12029741895095,5.700443573390687,4.7535901911063645,5.659482215759621,5.393627546352362,4.787491742782046,5.176149732573829,5.170483995038151,early
gene-PA3586,host,gene-PA3586,4.969813299576001,4.948759890378168,4.859812404361672,4.605170185988092,5.3471075307174685,4.890349128221754,4.624972813284271,4.912654885736052,4.248495242049359,4.912654885736052,4.859812404361672,4.804021044733257,early
gene-PA0165,host,gene-PA0165,5.840641657373398,5.940171252720432,5.993961427306569,6.052089168924417,7.322510433997394,7.44716835960004,6.77078942390898,6.828712071641684,7.1631723908466425,6.964135612418245,7.067319848653476,7.478734825567875,late
gene-PA3038,host,gene-PA3038,5.062595033026967,6.331501849893691,5.267858159063328,4.709530201312334,6.152732694704104,5.736572297479192,3.970291913552122,5.062595033026967,6.061456918928017,4.1588830833596715,4.532599493153256,4.663439094112067,early
gene-PA3893,host,gene-PA3893,5.288267030694535,5.5134287461649825,5.209486152841421,5.908082938168931,6.952728644624869,5.043425116919247,6.248042874508429,6.396929655216146,5.075173815233827,6.238324625039508,6.317164686747284,5.455321115357702,early
gene-PA4212,host,phzC1,2.6390573296152584,3.828641396489095,2.9444389791664403,2.1972245773362196,3.7612001156935624,2.5649493574615367,2.4849066497880004,2.9444389791664403,2.1972245773362196,2.3978952727983707,3.091042453358316,2.5649493574615367,early
gene-PA0078,host,gene-PA0078,5.918893854273146,5.648974238161206,5.998936561946683,5.730099782973574,5.910796644040527,6.118097198041348,5.883322388488279,5.579729825986222,6.641182169740591,5.932245187448011,6.1675164908883415,6.897704943128636,late
gene-PA4807,host,selB,6.872128101338986,7.617759576608505,7.355001921105257,6.664409020350408,7.080867896690782,7.050122520269059,6.163314804034641,6.699500340161678,6.621405651764134,6.066108090103747,6.628041376179533,6.637258031284457,early
gene-PA0085,host,hcp1,7.615791072035833,6.5722825426940075,7.987524479848767,7.10002716662926,6.354370040797351,7.170119543449628,6.799055862058796,6.2324480165505225,7.785720896534624,6.86484777797086,6.9874902470009905,8.077136638538454,late
gene-PA2889,host,atuD,4.356708826689592,5.564520407322694,4.51085950651685,4.0943445622221,5.537334267018537,3.4339872044851463,3.367295829986474,4.406719247264253,3.784189633918261,3.4011973816621555,3.9512437185814275,4.2626798770413155,early
gene-PA3147,host,wbpJ,7.65491704784832,7.756623334538858,7.570443252057374,7.889459149404524,8.167068178341237,7.773594467360194,7.823245690685523,7.906178840394815,7.669961995473577,7.768956044538332,8.109525659752872,8.155362120328135,early
gene-PA2614,host,lolA,7.1808311990445555,7.478734825567875,7.452402451223638,7.268920128193722,7.839525581704678,7.43307534889858,6.937314081223682,7.562681246721884,7.261225091971921,6.902742737158593,7.27931883541462,7.322510433997394,early
gene-PA1902,host,phzD2,1.3862943611198906,2.3978952727983707,2.0794415416798357,2.302585092994046,2.302585092994046,1.791759469228055,1.0986122886681098,1.791759469228055,0.6931471805599453,1.0986122886681098,2.1972245773362196,1.0986122886681098,early
gene-PA2833,host,gene-PA2833,4.430816798843313,4.804021044733257,4.7535901911063645,3.8918202981106265,4.718498871295094,4.248495242049359,3.5553480614894135,4.394449154672439,4.844187086458591,3.6635616461296463,4.356708826689592,4.394449154672439,middle
gene-PA3020,host,gene-PA3020,6.678342114654332,7.20934025660291,6.80128303447162,6.371611847231857,7.31455283232408,6.78897174299217,6.29156913955832,6.862757913051401,6.778784897685177,6.354370040797351,6.815639990074331,6.824373670043086,early
gene-PA3604,host,erdR,6.38856140554563,6.892641641172089,6.716594773520978,6.431331081933479,7.6586995582682995,7.315883504509785,6.434546518787453,7.191429330036379,6.825460036255307,6.551080335043404,6.82001636467413,7.1180162044653335,early
gene-PA4879,host,gene-PA4879,6.289715570908998,7.088408778675395,6.900730664045173,6.214608098422191,6.940222469119639,6.045005314036012,5.521460917862246,6.111467339502679,6.131226489483141,5.666426688112432,6.161207321695077,6.1224928095143865,early
gene-PA4035,host,gene-PA4035,5.934894195619588,6.336825731146441,6.220590170099739,5.5909869805108565,6.385194398997726,5.869296913133774,5.342334251964811,5.680172609017068,6.236369590203704,5.43372200355424,5.8805329864007,5.961005339623274,early
gene-PA2584,host,pgsA,6.236369590203704,6.419994928147142,6.678342114654332,6.5998704992128365,7.370230641807081,6.80903930604298,6.091309882077698,6.887552571664617,6.398594934535208,6.306275286948016,6.577861357721047,6.522092798170152,early
gene-PA3613,host,gene-PA3613,9.276128112514186,10.220267155811605,9.90733016025358,8.1886891244442,8.318254328798846,6.919683849847411,7.033506484287697,7.107425474110705,7.307872780763706,7.934871565945177,7.597396320212795,6.5998704992128365,early
gene-PA0683,host,gene-PA0683,2.6390573296152584,3.2188758248682006,3.044522437723423,3.2188758248682006,3.4011973816621555,2.5649493574615367,2.302585092994046,1.9459101490553132,1.9459101490553132,2.0794415416798357,2.995732273553991,2.772588722239781,early
gene-PA3540,host,algD,4.406719247264253,4.919980925828125,4.74493212836325,3.4965075614664802,4.382026634673881,3.6375861597263857,3.58351893845611,4.007333185232471,3.713572066704308,3.871201010907891,4.174387269895637,4.0943445622221,early
gene-PA4514,host,gene-PA4514,5.560681631015528,6.327936783729195,6.013715156042802,5.049856007249537,5.814130531825066,5.5254529391317835,6.244166900663736,5.676753802268282,6.79346613258001,5.181783550292085,6.440946540632921,7.332369205929062,late
gene-PA3854,host,gene-PA3854,5.214935757608986,5.75890177387728,5.521460917862246,5.627621113690637,6.240275845170769,6.089044875446846,5.288267030694535,5.780743515792329,5.605802066295998,5.298317366548036,5.517452896464707,5.857933154483459,early
gene-PA0242,host,gene-PA0242,4.59511985013459,5.631211781821365,4.624972813284271,4.2626798770413155,4.718498871295094,3.6109179126442243,3.367295829986474,3.8066624897703196,3.6109179126442243,3.7612001156935624,4.04305126783455,4.127134385045092,early
gene-PA3795,host,gene-PA3795,6.429719478039138,7.141245122350491,6.906754778648554,6.037870919922137,7.024649030453636,6.075346031088684,5.726847747587197,6.09807428216624,6.104793232414985,5.869296913133774,6.163314804034641,6.327936783729195,early
gene-PA1529,host,lig,7.00033446027523,7.716015266642587,6.956545443151569,7.341483852363161,8.14060704285845,7.638198244285779,7.156176637480615,7.7354333524996886,7.384610383176974,7.283448228756631,7.532623618788788,7.6004023345004,early
gene-PA3251,host,gene-PA3251,3.784189633918261,4.477336814478207,3.4657359027997265,3.4657359027997265,3.8066624897703196,3.1780538303479458,3.4011973816621555,3.4011973816621555,2.995732273553991,3.332204510175204,3.367295829986474,3.1780538303479458,early
gene-PA4315,host,mvaT,8.324093761450404,8.752265313595721,8.99205997632796,8.190077049719049,9.063463176115423,8.593227877692234,7.981049759665957,8.428361977709622,8.345217926676428,8.316544717929398,8.355850041007475,8.516793111394898,early
gene-PA0890,host,aotM,6.030685260261263,6.530877627725885,6.3578422665081,6.774223886357614,7.724446645633537,7.503289630675082,6.492239835020471,7.0587581525186645,6.807934943699926,6.6039438246004725,6.901737206656574,6.894670039433482,early
gene-PA3627,host,ygbB,6.787844982309579,7.183111701743281,7.01211529430638,6.75110146893676,7.570443252057374,7.334981878871814,6.767343125265392,7.195187320178709,6.844815479208263,6.934397209928558,7.180069874302796,7.275172319452771,early
gene-PA4003,host,pbpA,7.00397413672268,6.85751406254539,6.992096427415888,7.2115567333138015,7.76004068088038,7.995643604287271,7.461065514354283,7.972121128921655,7.683403681053826,7.395721608602045,7.595889917718538,7.821643126239982,middle
gene-PA3631,host,gene-PA3631,6.954638864880987,7.0825485693553,7.458186157340487,7.350516171833998,7.671360923190644,7.267525427828172,6.744059186311348,7.25063551189868,7.038783541388542,6.866933284461882,6.811244378601294,7.075808863978387,early
gene-PA2158,host,gene-PA2158,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA0245,host,aroQ2,3.871201010907891,4.127134385045092,3.58351893845611,3.7376696182833684,4.564348191467836,3.871201010907891,3.4657359027997265,4.007333185232471,3.6635616461296463,3.2188758248682006,3.8066624897703196,3.9512437185814275,early
gene-PA2650,host,gene-PA2650,4.948759890378168,4.804021044733257,4.77912349311153,4.852030263919617,5.41610040220442,5.241747015059643,4.852030263919617,5.170483995038151,5.0238805208462765,4.736198448394496,4.962844630259907,5.231108616854587,early
gene-PA0291,host,oprE,8.410720946905721,7.759187438507795,7.926241523170962,7.950149887652018,8.353025845202325,8.344980368770571,8.169336395928386,8.02059914989697,8.54110501146255,8.535818655539403,8.49351506406166,8.69851424787661,late
gene-PA3336,host,gene-PA3336,7.465082736399547,8.66561319653451,8.496786381638575,7.1592919047975645,6.8308742346461795,4.634728988229636,5.69035945432406,5.786897381366708,6.19644412779452,6.023447592961033,5.777652323222656,4.543294782270004,early
gene-PA1977,host,gene-PA1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA1605,host,gene-PA1605,5.802118375377063,6.650279048587422,6.432940092739179,4.8283137373023015,5.777652323222656,5.147494476813453,4.820281565605037,5.003946305945459,4.795790545596741,5.147494476813453,5.429345628954441,5.19295685089021,early
gene-PA3813,host,iscU,7.828038032125829,7.463363045520021,7.7226775164680035,7.732369222284388,8.528924114291936,8.282483003730562,7.869783902530146,8.070593539949519,8.001689978099135,7.918992488165245,8.109826276018477,8.057377488557991,early
gene-PA1079,host,flgD,6.416732282512326,6.826545223556594,7.9603236291488395,6.937314081223682,7.249925536717988,6.655440350367647,6.246106765481563,6.267200548541362,6.756932389247553,6.508769136971682,6.51471269087253,6.656726524178391,early
