Geneid,Entity,Symbol,0_R1,0_R2,2.5_R1,2.5_R2,5_R1,5_R2,10_R1,10_R2,20_R1,20_R2,30_R1,30_R2
gene-b1982,host,amn,7.803026643632217,6.150602768446279,7.768533300926033,6.259581464064923,5.703782474656201,5.117993812416755,5.0369526024136295,4.07753744390572,5.181783550292085,3.091042453358316,5.393627546352362,3.044522437723423
gene-b3822,host,recQ,8.257904193465674,5.948034989180646,7.510977752014095,6.577861357721047,6.159095388491933,5.455321115357702,5.733341276897746,4.795790545596741,5.58724865840025,4.543294782270004,6.255750041753367,4.51085950651685
gene-b1385,host,feaB,5.645446897643238,4.290459441148391,5.5134287461649825,4.836281906951478,4.48863636973214,4.02535169073515,4.1588830833596715,2.6390573296152584,4.248495242049359,2.0794415416798357,5.298317366548036,1.791759469228055
gene-b0990,host,cspG,6.960347729101308,4.3694478524670215,6.70196036600254,6.507277712385012,5.746203190540153,5.768320995793772,4.859812404361672,4.406719247264253,4.727387818712341,3.58351893845611,4.543294782270004,2.772588722239781
gene-b4624,host,ryjB,6.222576268071369,3.4657359027997265,4.7535901911063645,3.044522437723423,4.04305126783455,3.1354942159291497,3.6375861597263857,2.70805020110221,3.8066624897703196,1.0986122886681098,4.248495242049359,2.0794415416798357
gene-b2405,host,xapR,5.60947179518496,4.189654742026425,5.717027701406222,4.454347296253507,4.553876891600541,9.817112336789382,4.290459441148391,2.9444389791664403,4.007333185232471,1.9459101490553132,4.59511985013459,2.4849066497880004
gene-b0435,host,bolA,7.950502434808851,5.958424693029782,7.138866999945524,5.545177444479562,5.87493073085203,4.6443908991413725,5.123963979403259,4.07753744390572,5.170483995038151,2.9444389791664403,5.099866427824199,3.295836866004329
gene-b2036,host,glf,6.626717749249025,5.981414211254481,6.156978985585555,6.063785208687608,5.3612921657094255,5.262690188904886,4.672828834461906,3.828641396489095,4.465908118654584,4.442651256490317,4.787491742782046,4.356708826689592
gene-b0427,host,yajR,6.745236349484363,4.59511985013459,6.1779441140506,5.241747015059643,4.990432586778736,3.8918202981106265,4.59511985013459,2.833213344056216,4.499809670330265,2.833213344056216,5.2832037287379885,3.091042453358316
gene-b4589,host,ylcI,3.091042453358316,1.0986122886681098,3.332204510175204,0.0,2.8903717578961645,1.3862943611198906,2.772588722239781,0.0,2.8903717578961645,0.0,3.7612001156935624,0.0
gene-b0512,host,allB,4.6913478822291435,2.70805020110221,4.700480365792417,2.9444389791664403,4.477336814478207,1.791759469228055,4.31748811353631,0.6931471805599453,4.343805421853684,0.6931471805599453,5.030437921392435,0.6931471805599453
gene-b1271,host,yciK,5.863631175598097,4.997212273764115,5.420534999272286,4.852030263919617,3.9889840465642745,3.9318256327243257,3.8918202981106265,2.6390573296152584,3.828641396489095,2.302585092994046,4.672828834461906,2.4849066497880004
gene-b0138,host,yadM,3.367295829986474,1.0986122886681098,4.394449154672439,0.6931471805599453,3.091042453358316,1.791759469228055,3.6375861597263857,1.0986122886681098,3.5553480614894135,0.0,4.2626798770413155,1.0986122886681098
gene-b1055,host,trhO,8.060855752934316,6.07073772800249,7.346010209913293,6.18826412308259,5.459585514144159,5.198497031265826,4.948759890378168,4.248495242049359,5.14166355650266,3.970291913552122,5.062595033026967,3.9889840465642745
gene-b1508,host,hipB,4.574710978503383,3.58351893845611,3.9318256327243257,2.302585092994046,2.3978952727983707,1.0986122886681098,2.5649493574615367,1.3862943611198906,2.1972245773362196,1.3862943611198906,2.8903717578961645,0.0
gene-b2465,host,tktB,6.405228458030842,6.779921907472252,7.220373836723949,7.1569563646156364,5.886104031450156,6.688354713946762,5.4116460518550396,5.049856007249537,5.3230099791384085,3.8501476017100584,5.929589143389895,3.871201010907891
gene-b2666,host,yqaE,5.497168225293202,4.204692619390966,5.153291594497779,4.0943445622221,4.61512051684126,3.6109179126442243,3.784189633918261,2.8903717578961645,3.4965075614664802,2.302585092994046,4.248495242049359,1.9459101490553132
gene-T4p198,phage,alt.-2,1.0986122886681098,0.0,5.918893854273146,1.3862943611198906,6.598509028614515,2.0794415416798357,,7.569927655242652,,7.803026643632217,,7.8528278122817445
gene-b0982,host,etp,3.828641396489095,2.5649493574615367,3.58351893845611,2.302585092994046,2.70805020110221,1.6094379124341003,3.1780538303479458,0.0,3.1354942159291497,0.0,3.912023005428146,1.0986122886681098
gene-b2494,host,bepA,6.721425700790643,5.780743515792329,6.56244409369372,6.091309882077698,4.997212273764115,4.844187086458591,4.532599493153256,3.713572066704308,4.442651256490317,3.044522437723423,5.272999558563747,3.091042453358316
gene-T4p262,phage,motA,3.8918202981106265,0.6931471805599453,,8.857515151192198,,9.652394528314963,,7.807510042216193,,7.571473648851271,,7.6093665379542115
gene-T4p033,phage,61,3.9889840465642745,1.0986122886681098,10.24063813046042,6.298949246855942,,9.384041546476526,,,,,,
gene-b4506,host,ykgO,3.5263605246161616,1.0986122886681098,2.772588722239781,1.3862943611198906,2.70805020110221,0.6931471805599453,2.4849066497880004,0.0,2.995732273553991,0.0,3.8501476017100584,0.0
gene-b1872,host,torZ,5.030437921392435,3.8066624897703196,4.941642422609304,3.6375861597263857,4.553876891600541,2.9444389791664403,4.624972813284271,2.1972245773362196,4.634728988229636,0.6931471805599453,5.537334267018537,1.0986122886681098
gene-b1051,host,msyB,5.8888779583328805,6.013715156042802,5.472270673671475,5.318119993844216,4.02535169073515,4.584967478670572,3.4339872044851463,3.2188758248682006,3.6109179126442243,2.6390573296152584,4.248495242049359,3.044522437723423
gene-b2574,host,nadB,8.656085190282855,7.721348612617949,8.387084506069217,7.769378609513984,6.467698726104354,6.285998094508865,,5.049856007249537,5.802118375377063,4.418840607796598,5.948034989180646,4.02535169073515
gene-b1272,host,sohB,6.2878585601617845,6.688354713946762,5.978885764901122,6.413458957167357,4.762173934797756,5.455321115357702,4.700480365792417,4.290459441148391,4.454347296253507,3.912023005428146,5.049856007249537,3.8918202981106265
gene-b3207,host,yrbL,8.00469951054955,7.186901020411631,7.906178840394815,7.200424892944957,5.950642552587727,6.240275845170769,4.897839799950911,5.123963979403259,5.476463551931511,4.59511985013459,5.1298987149230735,4.736198448394496
gene-b0587,host,fepE,4.2626798770413155,2.0794415416798357,5.170483995038151,3.784189633918261,4.127134385045092,2.4849066497880004,4.04305126783455,1.791759469228055,3.871201010907891,1.0986122886681098,4.605170185988092,1.0986122886681098
gene-b0480,host,ushA,6.882437470997847,6.516193076042964,6.911747300251674,6.3784261836515865,5.5053315359323625,5.41610040220442,5.0106352940962555,4.007333185232471,5.075173815233827,3.6888794541139363,5.68697535633982,3.6109179126442243
gene-b1695,host,ydiO,3.8066624897703196,2.1972245773362196,4.356708826689592,2.833213344056216,3.713572066704308,1.9459101490553132,3.8066624897703196,0.6931471805599453,4.04305126783455,0.6931471805599453,4.812184355372417,1.6094379124341003
gene-b4331,host,kptA,4.653960350157523,2.9444389791664403,3.9512437185814275,2.4849066497880004,3.912023005428146,2.1972245773362196,3.970291913552122,1.9459101490553132,3.6635616461296463,0.6931471805599453,4.912654885736052,1.0986122886681098
gene-b2581,host,yfiF,8.043020885298283,6.900730664045173,7.813995675002791,6.901737206656574,6.161207321695077,6.045005314036012,5.393627546352362,4.919980925828125,5.673323267171493,4.727387818712341,5.683579767338681,4.718498871295094
gene-b0407,host,yajC,8.486115235845377,7.360739903058278,8.542470998600505,7.560080465021827,6.815639990074331,6.811244378601294,5.407171771460119,5.389071729816501,5.579729825986222,4.6443908991413725,4.882801922586371,4.976733742420574
gene-b4533,host,ynfO,2.70805020110221,0.0,2.9444389791664403,0.0,2.5649493574615367,0.0,1.9459101490553132,0.0,2.9444389791664403,0.6931471805599453,3.4339872044851463,0.0
gene-b0031,host,dapB,5.902633333401366,6.565264970035361,5.817111159963204,6.598509028614515,5.225746673713202,5.860786223465865,4.663439094112067,4.406719247264253,4.663439094112067,3.1354942159291497,5.170483995038151,3.367295829986474
gene-b4284,host,insI3,5.560681631015528,4.02535169073515,5.318119993844216,4.04305126783455,4.110873864173311,3.044522437723423,4.110873864173311,2.0794415416798357,4.07753744390572,1.3862943611198906,5.111987788356544,0.6931471805599453
gene-b0541,host,insF3,5.755742213586912,3.713572066704308,5.455321115357702,3.4011973816621555,4.624972813284271,3.367295829986474,4.394449154672439,2.772588722239781,4.442651256490317,0.6931471805599453,5.308267697401205,1.6094379124341003
gene-b0142,host,folK,6.6039438246004725,3.6109179126442243,6.068425588244111,5.049856007249537,4.248495242049359,3.4965075614664802,3.58351893845611,2.1972245773362196,4.23410650459726,2.0794415416798357,4.736198448394496,2.4849066497880004
gene-b0219,host,yafV,6.326149473155099,5.081404364984463,5.676753802268282,4.983606621708336,4.477336814478207,3.970291913552122,4.330733340286331,2.9444389791664403,4.356708826689592,2.8903717578961645,4.897839799950911,2.5649493574615367
gene-b0998,host,torD,3.7612001156935624,2.4849066497880004,4.804021044733257,3.4339872044851463,3.044522437723423,2.70805020110221,3.4965075614664802,1.791759469228055,3.2188758248682006,1.0986122886681098,3.4657359027997265,1.0986122886681098
gene-b4759,host,3'ETS-leuZ,9.06323150693797,6.7661917146603505,7.9208096792886,6.872128101338986,6.736966958001855,5.902633333401366,5.53338948872752,4.6443908991413725,5.552959584921617,3.871201010907891,5.697093486505405,3.970291913552122
gene-b3041,host,ribB,7.3796321526095525,6.71295620067707,7.089243155027514,6.957497370876951,5.288267030694535,5.765191102784844,4.48863636973214,4.672828834461906,4.543294782270004,4.0943445622221,4.77912349311153,4.110873864173311
gene-b4442,host,micA,6.3835066348840055,5.2832037287379885,6.415096959171596,5.278114659230517,4.564348191467836,4.356708826689592,3.8501476017100584,2.9444389791664403,3.9889840465642745,2.772588722239781,3.6888794541139363,2.833213344056216
gene-b0461,host,tomB,7.485491608030754,4.90527477843843,7.081708586105575,5.472270673671475,5.54907608489522,4.927253685157205,4.584967478670572,3.258096538021482,4.634728988229636,3.044522437723423,4.882801922586371,3.1354942159291497
gene-b2550,host,yphH,5.720311776607412,4.23410650459726,5.517452896464707,4.189654742026425,4.700480365792417,3.2188758248682006,4.564348191467836,2.0794415416798357,4.543294782270004,1.791759469228055,5.393627546352362,0.6931471805599453
gene-b4300,host,sgcR,5.093750200806762,3.044522437723423,4.736198448394496,3.1354942159291497,3.9318256327243257,2.0794415416798357,4.007333185232471,0.6931471805599453,4.23410650459726,1.0986122886681098,5.075173815233827,1.0986122886681098
gene-b2288,host,nuoA,8.669227347271736,6.705639094860003,8.368693183097793,7.170888478512505,6.369900982828227,6.182084906716632,5.262690188904886,4.762173934797756,5.44673737166631,4.1588830833596715,5.017279836814924,4.51085950651685
gene-b1457,host,ydcD,3.1354942159291497,0.6931471805599453,2.772588722239781,1.3862943611198906,2.833213344056216,1.9459101490553132,1.791759469228055,0.0,1.9459101490553132,0.0,2.8903717578961645,1.0986122886681098
gene-b4047,host,yjbL,3.044522437723423,0.0,3.044522437723423,0.0,2.5649493574615367,0.0,2.833213344056216,0.6931471805599453,3.1780538303479458,0.0,3.6888794541139363,0.0
gene-b0019,host,nhaA,6.658011045870748,5.75890177387728,8.386172928977834,7.106606137727303,6.616065185132817,6.075346031088684,5.905361848054571,4.727387818712341,6.0112671744041615,4.189654742026425,5.863631175598097,4.442651256490317
gene-b2374,host,frc,4.276666119016055,2.5649493574615367,4.584967478670572,2.6390573296152584,4.07753744390572,2.1972245773362196,3.7612001156935624,1.3862943611198906,4.1588830833596715,1.3862943611198906,4.77912349311153,1.6094379124341003
gene-b2781,host,mazG,5.834810737062605,5.8998973535824915,5.780743515792329,6.439350371100098,4.762173934797756,5.1298987149230735,4.204692619390966,3.1780538303479458,4.1588830833596715,2.302585092994046,5.017279836814924,3.1354942159291497
gene-b1393,host,paaF,3.5263605246161616,2.0794415416798357,3.784189633918261,2.1972245773362196,3.713572066704308,1.791759469228055,3.8066624897703196,0.0,3.8066624897703196,0.6931471805599453,4.770684624465665,0.0
gene-T4p092,phage,nrdC.8,3.5553480614894135,1.0986122886681098,,8.322151070212902,,9.198470199405696,,8.22282213081366,,7.88758403166028,,
gene-b1395,host,paaH,3.8918202981106265,2.8903717578961645,3.9512437185814275,2.772588722239781,3.871201010907891,1.3862943611198906,3.7612001156935624,0.0,4.07753744390572,1.0986122886681098,5.247024072160486,0.6931471805599453
gene-b2099,host,yegU,4.30406509320417,3.7376696182833684,4.875197323201151,4.174387269895637,3.912023005428146,3.4339872044851463,3.9889840465642745,2.5649493574615367,3.8066624897703196,1.3862943611198906,4.51085950651685,1.9459101490553132
gene-b4402,host,yjjY,7.3783837129967145,5.631211781821365,6.947937068614969,5.594711379601839,5.123963979403259,4.477336814478207,4.143134726391533,3.2188758248682006,4.3694478524670215,3.258096538021482,4.189654742026425,2.9444389791664403
gene-b4170,host,mutL,7.0925737159746784,6.052089168924417,7.104144092987527,6.721425700790643,5.680172609017068,5.6240175061873385,,4.499809670330265,5.313205979041787,3.871201010907891,5.793013608384144,3.871201010907891
gene-b4400,host,creD,4.882801922586371,3.8066624897703196,4.955827057601261,3.7376696182833684,4.330733340286331,3.044522437723423,4.30406509320417,1.6094379124341003,4.5217885770490405,0.0,5.575949103146316,1.6094379124341003
gene-b0373,host,insE2,4.836281906951478,2.3978952727983707,3.9512437185814275,1.9459101490553132,2.8903717578961645,1.9459101490553132,3.1780538303479458,0.0,3.091042453358316,1.0986122886681098,3.8918202981106265,0.6931471805599453
gene-b3261,host,fis,8.640472207576408,7.138073034044347,8.789050713521046,7.40184157874383,7.036148493750536,6.779921907472252,5.384495062789089,5.488937726156687,5.7745515455444085,5.159055299214529,5.10594547390058,5.1647859739235145
gene-b1388,host,paaA,3.7612001156935624,1.0986122886681098,3.9512437185814275,0.6931471805599453,3.6109179126442243,0.0,3.4965075614664802,0.0,3.784189633918261,1.0986122886681098,4.897839799950911,0.0
gene-b2221,host,atoD,4.007333185232471,1.0986122886681098,3.8501476017100584,1.0986122886681098,3.4339872044851463,1.6094379124341003,3.5553480614894135,0.0,3.58351893845611,0.0,4.762173934797756,0.0
gene-b3076,host,ebgA,5.480638923341991,3.6109179126442243,5.407171771460119,3.4339872044851463,5.123963979403259,2.4849066497880004,5.087596335232384,2.302585092994046,5.3706380281276624,1.3862943611198906,6.253828811575473,1.791759469228055
gene-b1733,host,chbG,4.736198448394496,3.332204510175204,4.919980925828125,3.6635616461296463,3.6635616461296463,2.70805020110221,3.8066624897703196,1.9459101490553132,4.04305126783455,2.0794415416798357,4.61512051684126,1.6094379124341003
gene-b2109,host,yehB,4.499809670330265,2.9444389791664403,4.584967478670572,2.833213344056216,4.418840607796598,1.6094379124341003,4.564348191467836,1.3862943611198906,4.890349128221754,1.6094379124341003,5.62040086571715,1.0986122886681098
gene-b0726,host,sucA,9.223848722000975,9.175438319966918,9.310457163310955,9.476466781462246,7.783640596221253,8.567125560164447,6.843749949006225,7.004881989712859,6.942156705699469,6.461468176353717,6.543911845564792,6.495265555937008
gene-T4t002,phage,gene-T4t002,3.6109179126442243,0.6931471805599453,9.00565049932022,5.517452896464707,,8.034306936339489,,,,,,
gene-b1419,host,ydcA,5.8805329864007,4.465908118654584,5.666426688112432,4.465908118654584,3.8918202981106265,3.6375861597263857,2.995732273553991,2.70805020110221,3.295836866004329,2.1972245773362196,3.258096538021482,2.0794415416798357
gene-b2864,host,glyU,7.217443431696533,3.4965075614664802,5.384495062789089,3.2188758248682006,5.030437921392435,3.367295829986474,4.844187086458591,2.833213344056216,5.44673737166631,2.772588722239781,4.74493212836325,3.2188758248682006
